function_name,basicblock_id,number_of_instructions,instructions
lua_setupvalue,BB#13,5,"renamable $rsi = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.56, !tbaa !12); renamable $edx = DEC32r killed renamable $edx(tied-def 0), implicit-def dead $eflags; renamable $eax = MOVZX32rm8 renamable $rsi, 1, $noreg, 10, $noreg :: (load (s8) from %ir.64, align 2, !tbaa !29); CMP32rr renamable $edx, killed renamable $eax, implicit-def $eflags; JCC_1 %bb.15, 2, implicit killed $eflags"
lua_setupvalue,BB#14,2,"renamable $eax = MOV32r0 implicit-def dead $eflags, implicit-def $rax; RET 0, $rax"
lua_setupvalue,BB#15,5,"renamable $eax = MOV32rr killed renamable $edx, implicit-def $rax; renamable $rax = SHL64ri killed renamable $rax(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = LEA64r renamable $rsi, 1, killed renamable $rax, 32, $noreg; renamable $rax = MOV32ri64 @.str; JMP_1 %bb.19"
lua_setupvalue,BB#16,5,"renamable $rcx = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.56, !tbaa !12); renamable $rax = MOV64rm renamable $rcx, 1, $noreg, 24, $noreg :: (load (s64) from %ir.73, !tbaa !75); renamable $edx = DEC32r killed renamable $edx(tied-def 0), implicit-def dead $eflags; CMP32rm renamable $edx, renamable $rax, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s32) from %ir.76, align 8, !tbaa !76); JCC_1 %bb.18, 2, implicit killed $eflags"
lua_setupvalue,BB#17,2,"renamable $eax = MOV32r0 implicit-def dead $eflags, implicit-def $rax; RET 0, $rax"
lua_setupvalue,BB#18,10,"renamable $rdx = MOVSX64rr32 killed renamable $edx; renamable $rsi = MOV64rm killed renamable $rcx, 8, renamable $rdx, 32, $noreg :: (load (s64) from %ir.81, !tbaa !23); renamable $rcx = MOV64rm renamable $rsi, 1, $noreg, 16, $noreg :: (load (s64) from %ir.83, !tbaa !12); renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 80, $noreg :: (load (s64) from %ir.85, !tbaa !78); renamable $rdx = SHL64ri killed renamable $rdx(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = MOV64rm killed renamable $rax, 1, killed renamable $rdx, 0, $noreg :: (load (s64) from %ir.87, !tbaa !79); renamable $rdx = LEA64r renamable $rax, 1, $noreg, 24, $noreg; TEST64rr killed renamable $rax, renamable $rax, implicit-def $eflags; renamable $rax = MOV32ri64 @.str.2; renamable $rax = CMOV64rr killed renamable $rax(tied-def 0), killed renamable $rdx, 5, implicit killed $eflags"
lua_setupvalue,BB#19,9,"renamable $r8 = MOV64rm renamable $rdi, 1, $noreg, 16, $noreg :: (load (s64) from %ir.96, !tbaa !12); renamable $rdx = LEA64r renamable $r8, 1, $noreg, -16, $noreg; MOV64mr renamable $rdi, 1, $noreg, 16, $noreg, killed renamable $rdx :: (store (s64) into %ir.96, !tbaa !12); renamable $rdx = MOV64rm renamable $r8, 1, $noreg, -16, $noreg :: (load (s64) from %ir.98); MOV64mr renamable $rcx, 1, $noreg, 0, $noreg, renamable $rdx :: (store (s64) into %ir.93); renamable $r8b = MOV8rm killed renamable $r8, 1, $noreg, -8, $noreg :: (load (s8) from %ir.100, align 8, !tbaa !13); MOV8mr killed renamable $rcx, 1, $noreg, 8, $noreg, renamable $r8b :: (store (s8) into %ir.102, align 8, !tbaa !13); TEST8ri killed renamable $r8b, 64, implicit-def $eflags; JCC_1 %bb.23, 4, implicit $eflags"
lua_setupvalue,BB#20,2,"TEST8mi renamable $rsi, 1, $noreg, 9, $noreg, 32, implicit-def $eflags :: (load (s8) from %ir.106, !tbaa !31); JCC_1 %bb.23, 4, implicit $eflags"
lua_setupvalue,BB#21,2,"TEST8mi renamable $rdx, 1, $noreg, 9, $noreg, 24, implicit-def $eflags :: (load (s8) from %ir.112, !tbaa !31); JCC_1 %bb.23, 4, implicit $eflags"
lua_setupvalue,BB#22,9,"frame-setup PUSH64r killed $rbx, implicit-def $rsp, implicit $rsp; frame-setup CFI_INSTRUCTION def_cfa_offset 16; CFI_INSTRUCTION offset $rbx, -16; renamable $rbx = COPY killed renamable $rax; CALL64pcrel32 @luaC_barrier_, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $rdx, implicit-def $rsp, implicit-def $ssp; renamable $rax = COPY killed renamable $rbx; $rbx = frame-destroy POP64r implicit-def $rsp, implicit $rsp; frame-destroy CFI_INSTRUCTION def_cfa_offset 8; CFI_INSTRUCTION restore $rbx"
lua_setupvalue,BB#23,1,"RET 0, $rax"
lua_upvalueid,BB#0,4,"renamable $edx = KILL $edx, implicit-def $rdx; renamable $rax = MOV64rm renamable $rdi, 1, $noreg, 32, $noreg :: (load (s64) from %ir.4, !tbaa !3); TEST32rr renamable $esi, renamable $esi, implicit-def $eflags; JCC_1 %bb.3, 14, implicit killed $eflags"
lua_upvalueid,BB#1,5,"renamable $ecx = MOV32rr renamable $esi, implicit-def $rcx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = ADD64rm killed renamable $rcx(tied-def 0), renamable $rax, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.5, !tbaa !12); CMP64rm renamable $rcx, renamable $rdi, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.11, !tbaa !12); JCC_1 %bb.10, 2, implicit $eflags"
lua_upvalueid,BB#2,3,"renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.52, !tbaa !17), (load (s64) from %ir.48, !tbaa !17), (load (s64) from %ir.15, !tbaa !17); renamable $rcx = nuw ADD64ri32 killed renamable $rcx(tied-def 0), 80, implicit-def dead $eflags; JMP_1 %bb.10"
lua_upvalueid,BB#3,2,"CMP32ri renamable $esi, -1000999, implicit-def $eflags; JCC_1 %bb.5, 12, implicit killed $eflags"
lua_upvalueid,BB#4,4,"renamable $rcx = MOVSX64rr32 renamable $esi; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = ADD64rm killed renamable $rcx(tied-def 0), renamable $rdi, 1, $noreg, 16, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.21, !tbaa !12); JMP_1 %bb.10"
lua_upvalueid,BB#5,2,"CMP32ri renamable $esi, -1001000, implicit-def $eflags; JCC_1 %bb.7, 5, implicit killed $eflags"
lua_upvalueid,BB#6,3,"renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.28, !tbaa !17); renamable $rcx = nuw ADD64ri32 killed renamable $rcx(tied-def 0), 64, implicit-def dead $eflags; JMP_1 %bb.10"
lua_upvalueid,BB#7,3,"renamable $rcx = MOV64rm renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.5, !tbaa !12); CMP8mi renamable $rcx, 1, $noreg, 8, $noreg, 102, implicit-def $eflags :: (load (s8) from %ir.33, align 8, !tbaa !12); JCC_1 %bb.2, 5, implicit $eflags"
lua_upvalueid,BB#8,6,"renamable $r8d = MOV32ri -1001000; renamable $r8d = nuw nsw SUB32rr killed renamable $r8d(tied-def 0), renamable $esi, implicit-def dead $eflags; renamable $rcx = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.32, !tbaa !12); renamable $r9d = MOVZX32rm8 renamable $rcx, 1, $noreg, 10, $noreg :: (load (s8) from %ir.39, align 2, !tbaa !29); CMP32rr killed renamable $r8d, killed renamable $r9d, implicit-def $eflags; JCC_1 %bb.2, 7, implicit $eflags"
lua_upvalueid,BB#9,4,"renamable $r8d = MOV32ri -1001001, implicit-def $r8; renamable $r8d = nuw nsw SUB32rr renamable $r8d(tied-def 0), renamable $esi, implicit-def dead $eflags, implicit killed $r8, implicit-def $r8; renamable $r8 = SHL64ri killed renamable $r8(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = LEA64r killed renamable $rcx, 1, killed renamable $r8, 32, $noreg"
lua_upvalueid,BB#10,4,"renamable $r8d = MOVZX32rm8 renamable $rcx, 1, $noreg, 8, $noreg :: (load (s8) from %ir.57, align 8, !tbaa !13); renamable $r8d = AND32ri killed renamable $r8d(tied-def 0), 63, implicit-def dead $eflags; CMP32ri renamable $r8d, 38, implicit-def $eflags; JCC_1 %bb.27, 4, implicit killed $eflags"
lua_upvalueid,BB#11,2,"CMP32ri killed renamable $r8d, 6, implicit-def $eflags; JCC_1 %bb.13, 4, implicit killed $eflags"
lua_upvalueid,BB#12,2,"renamable $eax = MOV32r0 implicit-def dead $eflags, implicit-def $rax; RET 0, $rax"
lua_upvalueid,BB#13,2,"TEST32rr renamable $esi, renamable $esi, implicit-def $eflags; JCC_1 %bb.16, 14, implicit killed $eflags"
lua_upvalueid,BB#14,5,"renamable $ecx = MOV32rr killed renamable $esi, implicit-def $rcx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = ADD64rm killed renamable $rcx(tied-def 0), killed renamable $rax, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.5, !tbaa !12); CMP64rm renamable $rcx, renamable $rdi, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.67, !tbaa !12); JCC_1 %bb.23, 2, implicit $eflags"
lua_upvalueid,BB#15,3,"renamable $rcx = MOV64rm killed renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.108, !tbaa !17), (load (s64) from %ir.104, !tbaa !17), (load (s64) from %ir.71, !tbaa !17); renamable $rcx = nuw ADD64ri32 killed renamable $rcx(tied-def 0), 80, implicit-def dead $eflags; JMP_1 %bb.23"
lua_upvalueid,BB#16,2,"CMP32ri renamable $esi, -1000999, implicit-def $eflags; JCC_1 %bb.18, 12, implicit killed $eflags"
lua_upvalueid,BB#17,4,"renamable $rcx = MOVSX64rr32 killed renamable $esi; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = ADD64rm killed renamable $rcx(tied-def 0), killed renamable $rdi, 1, $noreg, 16, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.77, !tbaa !12); JMP_1 %bb.23"
lua_upvalueid,BB#18,2,"CMP32ri renamable $esi, -1001000, implicit-def $eflags; JCC_1 %bb.20, 5, implicit killed $eflags"
lua_upvalueid,BB#19,3,"renamable $rcx = MOV64rm killed renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.84, !tbaa !17); renamable $rcx = nuw ADD64ri32 killed renamable $rcx(tied-def 0), 64, implicit-def dead $eflags; JMP_1 %bb.23"
lua_upvalueid,BB#20,3,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.5, !tbaa !12); CMP8mi renamable $rax, 1, $noreg, 8, $noreg, 102, implicit-def $eflags :: (load (s8) from %ir.89, align 8, !tbaa !12); JCC_1 %bb.15, 5, implicit $eflags"
lua_upvalueid,BB#21,6,"renamable $ecx = MOV32ri -1001000; renamable $ecx = nuw nsw SUB32rr killed renamable $ecx(tied-def 0), renamable $esi, implicit-def dead $eflags; renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.88, !tbaa !12); renamable $r8d = MOVZX32rm8 renamable $rax, 1, $noreg, 10, $noreg :: (load (s8) from %ir.95, align 2, !tbaa !29); CMP32rr killed renamable $ecx, killed renamable $r8d, implicit-def $eflags; JCC_1 %bb.15, 7, implicit $eflags"
lua_upvalueid,BB#22,4,"renamable $ecx = MOV32ri -1001001, implicit-def $rcx; renamable $ecx = nuw nsw SUB32rr renamable $ecx(tied-def 0), killed renamable $esi, implicit-def dead $eflags, implicit killed $rcx, implicit-def $rcx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = LEA64r killed renamable $rax, 1, killed renamable $rcx, 32, $noreg"
lua_upvalueid,BB#23,3,"renamable $rax = MOV32ri64 @getupvalref.nullup; TEST32rr renamable $edx, renamable $edx, implicit-def $eflags; JCC_1 %bb.26, 14, implicit $eflags"
lua_upvalueid,BB#24,4,"renamable $rcx = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.112, !tbaa !12); renamable $rsi = MOV64rm renamable $rcx, 1, $noreg, 24, $noreg :: (load (s64) from %ir.116, !tbaa !75); CMP32mr killed renamable $rsi, 1, $noreg, 16, $noreg, renamable $edx, implicit-def $eflags :: (load (s32) from %ir.118, align 8, !tbaa !76); JCC_1 %bb.26, 12, implicit $eflags"
lua_upvalueid,BB#25,2,"renamable $edx = nsw DEC32r renamable $edx(tied-def 0), implicit-def dead $eflags, implicit killed $rdx, implicit-def $rdx; renamable $rax = LEA64r killed renamable $rcx, 8, killed renamable $rdx, 32, $noreg"
lua_upvalueid,BB#26,2,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.126, !tbaa !23); RET 0, $rax"
lua_upvalueid,BB#27,2,"TEST32rr renamable $edx, renamable $edx, implicit-def $eflags; JCC_1 %bb.29, 15, implicit killed $eflags"
lua_upvalueid,BB#28,2,"renamable $eax = MOV32r0 implicit-def dead $eflags, implicit-def $rax; RET 0, $rax"
lua_upvalueid,BB#29,4,"renamable $rax = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.56, !tbaa !12); renamable $ecx = MOVZX32rm8 renamable $rax, 1, $noreg, 10, $noreg :: (load (s8) from %ir.132, align 2, !tbaa !29); CMP32rr killed renamable $ecx, renamable $edx, implicit-def $eflags; JCC_1 %bb.31, 3, implicit killed $eflags"
lua_upvalueid,BB#30,2,"renamable $eax = MOV32r0 implicit-def dead $eflags, implicit-def $rax; RET 0, $rax"
lua_upvalueid,BB#31,4,"renamable $edx = nsw DEC32r renamable $edx(tied-def 0), implicit-def dead $eflags, implicit killed $rdx, implicit-def $rdx; renamable $rdx = SHL64ri killed renamable $rdx(tied-def 0), 4, implicit-def dead $eflags; renamable $rax = LEA64r killed renamable $rax, 1, killed renamable $rdx, 32, $noreg; RET 0, $rax"
lua_upvaluejoin,BB#0,5,"renamable $r8d = KILL $r8d, implicit-def $r8; renamable $edx = KILL $edx, implicit-def $rdx; renamable $rax = MOV64rm renamable $rdi, 1, $noreg, 32, $noreg :: (load (s64) from %ir.6, !tbaa !3); TEST32rr renamable $esi, renamable $esi, implicit-def $eflags; JCC_1 %bb.3, 14, implicit killed $eflags"
lua_upvaluejoin,BB#1,5,"renamable $esi = MOV32rr killed renamable $esi, implicit-def $rsi; renamable $rsi = SHL64ri killed renamable $rsi(tied-def 0), 4, implicit-def dead $eflags; renamable $rsi = ADD64rm killed renamable $rsi(tied-def 0), renamable $rax, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.7, !tbaa !12); CMP64rm renamable $rsi, renamable $rdi, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.13, !tbaa !12); JCC_1 %bb.10, 2, implicit $eflags"
lua_upvaluejoin,BB#2,3,"renamable $rsi = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.54, !tbaa !17), (load (s64) from %ir.50, !tbaa !17), (load (s64) from %ir.17, !tbaa !17); renamable $rsi = nuw ADD64ri32 killed renamable $rsi(tied-def 0), 80, implicit-def dead $eflags; JMP_1 %bb.10"
lua_upvaluejoin,BB#3,2,"CMP32ri renamable $esi, -1000999, implicit-def $eflags; JCC_1 %bb.5, 12, implicit killed $eflags"
lua_upvaluejoin,BB#4,4,"renamable $rsi = MOVSX64rr32 killed renamable $esi; renamable $rsi = SHL64ri killed renamable $rsi(tied-def 0), 4, implicit-def dead $eflags; renamable $rsi = ADD64rm killed renamable $rsi(tied-def 0), renamable $rdi, 1, $noreg, 16, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.23, !tbaa !12); JMP_1 %bb.10"
lua_upvaluejoin,BB#5,2,"CMP32ri renamable $esi, -1001000, implicit-def $eflags; JCC_1 %bb.7, 5, implicit killed $eflags"
lua_upvaluejoin,BB#6,3,"renamable $rsi = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.30, !tbaa !17); renamable $rsi = nuw ADD64ri32 killed renamable $rsi(tied-def 0), 64, implicit-def dead $eflags; JMP_1 %bb.10"
lua_upvaluejoin,BB#7,3,"renamable $r9 = MOV64rm renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.7, !tbaa !12); CMP8mi renamable $r9, 1, $noreg, 8, $noreg, 102, implicit-def $eflags :: (load (s8) from %ir.35, align 8, !tbaa !12); JCC_1 %bb.2, 5, implicit $eflags"
lua_upvaluejoin,BB#8,6,"renamable $r10d = MOV32ri -1001000; renamable $r10d = nuw nsw SUB32rr killed renamable $r10d(tied-def 0), renamable $esi, implicit-def dead $eflags; renamable $r9 = MOV64rm killed renamable $r9, 1, $noreg, 0, $noreg :: (load (s64) from %ir.34, !tbaa !12); renamable $r11d = MOVZX32rm8 renamable $r9, 1, $noreg, 10, $noreg :: (load (s8) from %ir.41, align 2, !tbaa !29); CMP32rr killed renamable $r10d, killed renamable $r11d, implicit-def $eflags; JCC_1 %bb.2, 7, implicit $eflags"
lua_upvaluejoin,BB#9,4,"renamable $r10d = MOV32ri -1001001, implicit-def $r10; renamable $r10d = nuw nsw SUB32rr renamable $r10d(tied-def 0), killed renamable $esi, implicit-def dead $eflags, implicit killed $r10, implicit-def $r10; renamable $r10 = SHL64ri killed renamable $r10(tied-def 0), 4, implicit-def dead $eflags; renamable $rsi = LEA64r killed renamable $r9, 1, killed renamable $r10, 32, $noreg"
lua_upvaluejoin,BB#10,4,"renamable $rsi = MOV64rm killed renamable $rsi, 1, $noreg, 0, $noreg :: (load (s64) from %ir.58, !tbaa !12); renamable $r9 = MOV32ri64 @getupvalref.nullup; TEST32rr renamable $edx, renamable $edx, implicit-def $eflags; JCC_1 %bb.13, 14, implicit $eflags"
lua_upvaluejoin,BB#11,3,"renamable $r10 = MOV64rm renamable $rsi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.62, !tbaa !75); CMP32mr killed renamable $r10, 1, $noreg, 16, $noreg, renamable $edx, implicit-def $eflags :: (load (s32) from %ir.64, align 8, !tbaa !76); JCC_1 %bb.13, 12, implicit $eflags"
lua_upvaluejoin,BB#12,2,"renamable $edx = nsw DEC32r renamable $edx(tied-def 0), implicit-def dead $eflags, implicit killed $rdx, implicit-def $rdx; renamable $r9 = LEA64r renamable $rsi, 8, killed renamable $rdx, 32, $noreg"
lua_upvaluejoin,BB#13,2,"TEST32rr renamable $ecx, renamable $ecx, implicit-def $eflags; JCC_1 %bb.16, 14, implicit killed $eflags"
lua_upvaluejoin,BB#14,5,"renamable $ecx = MOV32rr killed renamable $ecx, implicit-def $rcx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = ADD64rm killed renamable $rcx(tied-def 0), killed renamable $rax, 1, $noreg, 0, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.7, !tbaa !12); CMP64rm renamable $rcx, renamable $rdi, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.78, !tbaa !12); JCC_1 %bb.23, 2, implicit $eflags"
lua_upvaluejoin,BB#15,3,"renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.119, !tbaa !17), (load (s64) from %ir.115, !tbaa !17), (load (s64) from %ir.82, !tbaa !17); renamable $rcx = nuw ADD64ri32 killed renamable $rcx(tied-def 0), 80, implicit-def dead $eflags; JMP_1 %bb.23"
lua_upvaluejoin,BB#16,2,"CMP32ri renamable $ecx, -1000999, implicit-def $eflags; JCC_1 %bb.18, 12, implicit killed $eflags"
lua_upvaluejoin,BB#17,4,"renamable $rcx = MOVSX64rr32 killed renamable $ecx; renamable $rcx = SHL64ri killed renamable $rcx(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = ADD64rm killed renamable $rcx(tied-def 0), renamable $rdi, 1, $noreg, 16, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.88, !tbaa !12); JMP_1 %bb.23"
lua_upvaluejoin,BB#18,2,"CMP32ri renamable $ecx, -1001000, implicit-def $eflags; JCC_1 %bb.20, 5, implicit killed $eflags"
lua_upvaluejoin,BB#19,3,"renamable $rcx = MOV64rm renamable $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.95, !tbaa !17); renamable $rcx = nuw ADD64ri32 killed renamable $rcx(tied-def 0), 64, implicit-def dead $eflags; JMP_1 %bb.23"
lua_upvaluejoin,BB#20,3,"renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.7, !tbaa !12); CMP8mi renamable $rax, 1, $noreg, 8, $noreg, 102, implicit-def $eflags :: (load (s8) from %ir.100, align 8, !tbaa !12); JCC_1 %bb.15, 5, implicit $eflags"
lua_upvaluejoin,BB#21,6,"renamable $edx = MOV32ri -1001000; renamable $edx = nuw nsw SUB32rr killed renamable $edx(tied-def 0), renamable $ecx, implicit-def dead $eflags; renamable $rax = MOV64rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s64) from %ir.99, !tbaa !12); renamable $r10d = MOVZX32rm8 renamable $rax, 1, $noreg, 10, $noreg :: (load (s8) from %ir.106, align 2, !tbaa !29); CMP32rr killed renamable $edx, killed renamable $r10d, implicit-def $eflags; JCC_1 %bb.15, 7, implicit $eflags"
lua_upvaluejoin,BB#22,4,"renamable $edx = MOV32ri -1001001, implicit-def $rdx; renamable $edx = nuw nsw SUB32rr renamable $edx(tied-def 0), killed renamable $ecx, implicit-def dead $eflags, implicit killed $rdx, implicit-def $rdx; renamable $rdx = SHL64ri killed renamable $rdx(tied-def 0), 4, implicit-def dead $eflags; renamable $rcx = LEA64r killed renamable $rax, 1, killed renamable $rdx, 32, $noreg"
lua_upvaluejoin,BB#23,3,"renamable $rax = MOV32ri64 @getupvalref.nullup; TEST32rr renamable $r8d, renamable $r8d, implicit-def $eflags; JCC_1 %bb.26, 14, implicit $eflags"
lua_upvaluejoin,BB#24,4,"renamable $rcx = MOV64rm killed renamable $rcx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.123, !tbaa !12); renamable $rdx = MOV64rm renamable $rcx, 1, $noreg, 24, $noreg :: (load (s64) from %ir.127, !tbaa !75); CMP32mr killed renamable $rdx, 1, $noreg, 16, $noreg, renamable $r8d, implicit-def $eflags :: (load (s32) from %ir.129, align 8, !tbaa !76); JCC_1 %bb.26, 12, implicit $eflags"
lua_upvaluejoin,BB#25,2,"renamable $r8d = nsw DEC32r renamable $r8d(tied-def 0), implicit-def dead $eflags, implicit killed $r8, implicit-def $r8; renamable $rax = LEA64r killed renamable $rcx, 8, killed renamable $r8, 32, $noreg"
