function_name,basicblock_id,has_tracing_call,number_of_instructions,instructions
hwt_perf_init_collector,BB#33,false,9,"renamable $rcx = MOV64rm renamable $rax, 1, $noreg, 1048, $noreg :: (load (s64) from %ir.154); renamable $rcx = ADD64rm killed renamable $rcx(tied-def 0), renamable $rax, 1, $noreg, 1040, $noreg, implicit-def dead $eflags :: (load (s64) from %ir.152); MOV64mr renamable $rax, 1, $noreg, 1072, $noreg, killed renamable $rcx :: (store (s64) into %ir.157); MOV64mr renamable $rbx, 1, $noreg, 40, $noreg, renamable $r14 :: (store (s64) into %ir.158, !tbaa !41); MOV64mr renamable $rax, 1, $noreg, 1080, $noreg, renamable $r14 :: (store (s64) into %ir.159); MOV64mr renamable $r15, 1, $noreg, 32, $noreg, killed renamable $r13 :: (store (s64) into %ir.160); MOV64mr renamable $r15, 1, $noreg, 24, $noreg, renamable $rax :: (store (s64) into %ir.161); renamable $rcx = nuw ADD64ri32 killed renamable $rcx(tied-def 0), 16, implicit-def dead $eflags; JMP_1 %bb.40"
hwt_perf_init_collector,BB#34,false,2,"CMP64rm renamable $r13, renamable $r15, 1, $noreg, 32, $noreg, implicit-def $eflags :: (load (s64) from %ir.164); JCC_1 %bb.37, 4, implicit killed $eflags"
hwt_perf_init_collector,BB#35,false,1,"renamable $rsi = LEA64r $rip, 1, $noreg, @.str, $noreg"
hwt_perf_init_collector,BB#36,false,2,"$edi = MOV32ri 1; CALL64pcrel32 target-flags(x86-plt) @errx, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $rsi, implicit $al, implicit-def $rsp, implicit-def $ssp"
hwt_perf_init_collector,BB#37,false,2,"CMP64rm renamable $r14, renamable $r15, 1, $noreg, 16, $noreg, implicit-def $eflags :: (load (s64) from %ir.169); JCC_1 %bb.39, 4, implicit killed $eflags"
hwt_perf_init_collector,BB#38,false,2,"renamable $rsi = LEA64r $rip, 1, $noreg, @.str.1, $noreg; JMP_1 %bb.36"
hwt_perf_init_collector,BB#39,false,3,"MOV64mr renamable $rbx, 1, $noreg, 56, $noreg, killed renamable $r13 :: (store (s64) into %ir.174, !tbaa !35); MOV64mr renamable $rbx, 1, $noreg, 48, $noreg, renamable $rax :: (store (s64) into %ir.175, !tbaa !36); renamable $rcx = nuw ADD64ri32 killed renamable $rcx(tied-def 0), 40, implicit-def dead $eflags"
hwt_perf_init_collector,BB#40,false,4,"MOV64mr killed renamable $rcx, 1, $noreg, 0, $noreg, killed renamable $r14 :: (store (s64) into %ir.178); renamable $rcx = MOV64rm renamable $r15, 1, $noreg, 8, $noreg :: (load (s64) from %ir.180); TEST64rr renamable $rcx, renamable $rcx, implicit-def $eflags; JCC_1 %bb.43, 5, implicit killed $eflags"
hwt_perf_init_collector,BB#41,false,8,"renamable $r9 = MOV64rm renamable $rax, 1, $noreg, 1072, $noreg :: (load (s64) from %ir.186); renamable $rsi = MOV64rm killed renamable $rax, 1, $noreg, 1080, $noreg :: (load (s64) from %ir.184); $edx = MOV32ri 3; $ecx = MOV32ri 1; CALL64pcrel32 target-flags(x86-plt) @mmap, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $edx, implicit $ecx, implicit $r8d, implicit $r9, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; MOV64mr renamable $rbx, 1, $noreg, 32, $noreg, renamable $rax :: (store (s64) into %ir.189, !tbaa !46); CMP64ri32 renamable $rax, -1, implicit-def $eflags; JCC_1 %bb.32, 4, implicit $eflags"
hwt_perf_init_collector,BB#42,false,2,"MOV64mr killed renamable $r15, 1, $noreg, 8, $noreg, killed renamable $rax :: (store (s64) into %ir.199); JMP_1 %bb.44"
hwt_perf_init_collector,BB#43,false,1,"MOV64mr renamable $rbx, 1, $noreg, 32, $noreg, killed renamable $rcx :: (store (s64) into %ir.201, !tbaa !46)"
hwt_perf_init_collector,BB#44,false,1,"RET 0, $rax"
hwt_perf_free_collector,BB#0,false,4,"renamable $edi = MOV32rm $rdi, 1, $noreg, 20, $noreg :: (load (s32) from %ir.3, !tbaa !10); renamable $bpl = MOV8ri 1, implicit-def $ebp; CMP32ri renamable $edi, -1, implicit-def $eflags; JCC_1 %bb.5, 4, implicit $eflags"
hwt_perf_free_collector,BB#1,false,5,"CALL64pcrel32 target-flags(x86-plt) @close, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit-def $rsp, implicit-def $ssp, implicit-def dead $eax; renamable $rdi = MOV64rm renamable $rbx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.0, !tbaa !47); CALL64pcrel32 target-flags(x86-plt) @pthread_join, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; TEST32rr killed renamable $eax, renamable $eax, implicit-def $eflags; JCC_1 %bb.5, 4, implicit $eflags"
hwt_perf_free_collector,BB#2,false,2,"CMP32mi renamable $r14, 1, $noreg, 0, $noreg, 0, implicit-def $eflags :: (load (s32) from %ir.1, !tbaa !4); JCC_1 %bb.4, 5, implicit $eflags"
hwt_perf_free_collector,BB#3,false,4,"CALL64pcrel32 target-flags(x86-plt) @__errno_location, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; renamable $eax = MOV32rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s32) from %ir.15, !tbaa !10); MOV32mi renamable $r14, 1, $noreg, 0, $noreg, 2 :: (store (s32) into %ir.1, !tbaa !4); MOV32mr killed renamable $r14, 1, $noreg, 4, $noreg, killed renamable $eax :: (store (s32) into %ir.17, !tbaa !9)"
hwt_perf_free_collector,BB#5,false,3,"renamable $edi = MOV32rm renamable $rbx, 1, $noreg, 16, $noreg :: (load (s32) from %ir.20, align 8, !tbaa !10); CMP32ri renamable $edi, -1, implicit-def $eflags; JCC_1 %bb.7, 4, implicit $eflags"
hwt_perf_free_collector,BB#6,false,1,"CALL64pcrel32 target-flags(x86-plt) @close, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit-def $rsp, implicit-def $ssp, implicit-def dead $eax"
hwt_perf_free_collector,BB#7,false,2,"CALL64pcrel32 target-flags(x86-plt) @free, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit-def $rsp, implicit-def $ssp; RET 0, $al"
hwt_perf_start_collector,BB#0,false,9,"renamable $rax = MOV64rm $rdi, 1, $noreg, 48, $noreg :: (load (s64) from %ir.6, !tbaa !36); renamable $rcx = MOV64rm renamable $rax, 1, $noreg, 1024, $noreg :: (load acquire (s64) from %ir.8); MOV64mr renamable $rax, 1, $noreg, 1032, $noreg, killed renamable $rcx :: (store monotonic (s64) into %ir.10); renamable $rcx = MOV64rm renamable $rax, 1, $noreg, 1056, $noreg :: (load acquire (s64) from %ir.11); MOV64mr killed renamable $rax, 1, $noreg, 1064, $noreg, killed renamable $rcx :: (store monotonic (s64) into %ir.13); renamable $rdi = LEA64r $rdi, 1, $noreg, 16, $noreg; CALL64pcrel32 target-flags(x86-plt) @pipe, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; TEST32rr killed renamable $eax, renamable $eax, implicit-def $eflags; JCC_1 %bb.4, 4, implicit killed $eflags"
hwt_perf_start_collector,BB#2,false,2,"CMP32mi renamable $r14, 1, $noreg, 0, $noreg, 0, implicit-def $eflags :: (load (s32) from %ir.2, !tbaa !4); JCC_1 %bb.20, 5, implicit $eflags"
hwt_perf_start_collector,BB#3,false,5,"CALL64pcrel32 target-flags(x86-plt) @__errno_location, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; renamable $eax = MOV32rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s32) from %ir.21, !tbaa !10), (load (s32) from %ir.31, !tbaa !10); MOV32mi renamable $r14, 1, $noreg, 0, $noreg, 2 :: (store (s32) into %ir.2, !tbaa !4); MOV32mr killed renamable $r14, 1, $noreg, 4, $noreg, killed renamable $eax :: (store (s32) into %ir.23, !tbaa !9), (store (s32) into %ir.33, !tbaa !9); JMP_1 %bb.20"
hwt_perf_start_collector,BB#4,false,4,"renamable $r13 = LEA64r $rsp, 1, $noreg, 56, $noreg; CALL64pcrel32 target-flags(x86-plt) @sem_init, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $esi, implicit $edx, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; CMP32ri killed renamable $eax, -1, implicit-def $eflags; JCC_1 %bb.2, 4, implicit $eflags"
hwt_perf_start_collector,BB#5,false,18,"renamable $rax = LEA64r renamable $rbx, 1, $noreg, 8, $noreg; MOV64mi32 renamable $rbx, 1, $noreg, 8, $noreg, 0 :: (store (s64) into %ir.35); renamable $ecx = MOV32rm renamable $rbx, 1, $noreg, 24, $noreg :: (load (s32) from %ir.37, align 8, !tbaa !11); MOV32mr $rsp, 1, $noreg, 8, $noreg, killed renamable $ecx :: (store (s32) into %ir.5, align 8, !tbaa !50); renamable $ecx = MOV32rm renamable $rbx, 1, $noreg, 16, $noreg :: (load (s32) from %ir.40, align 8, !tbaa !10); MOV32mr $rsp, 1, $noreg, 12, $noreg, killed renamable $ecx :: (store (s32) into %ir.39, !tbaa !52); MOV64mr $rsp, 1, $noreg, 16, $noreg, killed renamable $r13 :: (store (s64) into %ir.42, !tbaa !53); MOV64mr $rsp, 1, $noreg, 24, $noreg, killed renamable $r12 :: (store (s64) into %ir.43, !tbaa !54); renamable $rcx = MOV64rm renamable $rbx, 1, $noreg, 32, $noreg :: (load (s64) from %ir.45, !tbaa !46); MOV64mr $rsp, 1, $noreg, 32, $noreg, killed renamable $rcx :: (store (s64) into %ir.44, !tbaa !55); renamable $rcx = MOV64rm renamable $rbx, 1, $noreg, 48, $noreg :: (load (s64) from %ir.48, !tbaa !36); MOV64mr $rsp, 1, $noreg, 40, $noreg, killed renamable $rcx :: (store (s64) into %ir.47, !tbaa !56); MOV64mr $rsp, 1, $noreg, 48, $noreg, killed renamable $rax :: (store (s64) into %ir.50, !tbaa !57); renamable $rdx = LEA64r $rip, 1, $noreg, @collector_thread, $noreg; renamable $rcx = LEA64r $rsp, 1, $noreg, 8, $noreg; CALL64pcrel32 target-flags(x86-plt) @pthread_create, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $rdx, implicit $rcx, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; TEST32rr $eax, $eax, implicit-def $eflags; JCC_1 %bb.10, 5, implicit killed $eflags"
hwt_perf_start_collector,BB#6,false,1,"renamable $r12 = LEA64r $rsp, 1, $noreg, 56, $noreg"
hwt_perf_start_collector,BB#7,false,3,"CALL64pcrel32 target-flags(x86-plt) @sem_wait, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; CMP32ri killed renamable $eax, -1, implicit-def $eflags; JCC_1 %bb.11, 5, implicit killed $eflags"
hwt_perf_start_collector,BB#8,false,4,"CALL64pcrel32 target-flags(x86-plt) @__errno_location, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; renamable $eax = MOV32rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s32) from %ir.61, !tbaa !10); CMP32ri renamable $eax, 4, implicit-def $eflags; JCC_1 %bb.7, 4, implicit $eflags"
hwt_perf_start_collector,BB#9,false,3,"CMP32mi renamable $r14, 1, $noreg, 0, $noreg, 0, implicit-def $eflags :: (load (s32) from %ir.2, !tbaa !4); JCC_1 %bb.14, 4, implicit $eflags; JMP_1 %bb.15"
hwt_perf_start_collector,BB#10,false,3,"CMP32mi renamable $r14, 1, $noreg, 0, $noreg, 0, implicit-def $eflags :: (load (s32) from %ir.2, !tbaa !4); JCC_1 %bb.13, 4, implicit $eflags; JMP_1 %bb.15"
hwt_perf_start_collector,BB#11,false,5,"renamable $edi = MOV32rm renamable $rbx, 1, $noreg, 24, $noreg :: (load (s32) from %ir.68, align 8, !tbaa !11); CALL64pcrel32 target-flags(x86-plt) @ioctl, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit $rsi, implicit $edx, implicit $al, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; renamable $r15d = MOV32ri 1, implicit-def $r15; TEST32rr killed renamable $eax, renamable $eax, implicit-def $eflags; JCC_1 %bb.15, 9, implicit $eflags"
hwt_perf_start_collector,BB#12,false,3,"CMP32mi renamable $r14, 1, $noreg, 0, $noreg, 0, implicit-def $eflags :: (load (s32) from %ir.2, !tbaa !4); renamable $r15d = MOV32ri 0, implicit-def $r15; JCC_1 %bb.15, 5, implicit $eflags"
hwt_perf_start_collector,BB#13,false,2,"CALL64pcrel32 target-flags(x86-plt) @__errno_location, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; renamable $eax = MOV32rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s32) from %ir.76, !tbaa !10)"
hwt_perf_start_collector,BB#14,false,2,"MOV32mi renamable $r14, 1, $noreg, 0, $noreg, 2 :: (store (s32) into %ir.2, !tbaa !4); MOV32mr renamable $r14, 1, $noreg, 4, $noreg, killed renamable $eax :: (store (s32) into %ir.80, !tbaa !9)"
hwt_perf_start_collector,BB#15,false,4,"renamable $rdi = LEA64r $rsp, 1, $noreg, 56, $noreg; CALL64pcrel32 target-flags(x86-plt) @sem_destroy, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; CMP32ri killed renamable $eax, -1, implicit-def $eflags; JCC_1 %bb.18, 5, implicit $eflags"
hwt_perf_start_collector,BB#16,false,2,"CMP32mi renamable $r14, 1, $noreg, 0, $noreg, 0, implicit-def $eflags :: (load (s32) from %ir.2, !tbaa !4); JCC_1 %bb.18, 5, implicit $eflags"
hwt_perf_start_collector,BB#17,false,4,"CALL64pcrel32 target-flags(x86-plt) @__errno_location, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; renamable $eax = MOV32rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s32) from %ir.89, !tbaa !10); MOV32mi renamable $r14, 1, $noreg, 0, $noreg, 2 :: (store (s32) into %ir.2, !tbaa !4); MOV32mr killed renamable $r14, 1, $noreg, 4, $noreg, killed renamable $eax :: (store (s32) into %ir.91, !tbaa !9)"
hwt_perf_start_collector,BB#18,false,2,"dead renamable $ebp = OR32rr killed renamable $ebp(tied-def 0), renamable $r15d, implicit-def $eflags; JCC_1 %bb.20, 5, implicit $eflags"
hwt_perf_start_collector,BB#19,false,8,"renamable $edi = MOV32rm renamable $rbx, 1, $noreg, 20, $noreg :: (load (s32) from %ir.97, !tbaa !10); CALL64pcrel32 target-flags(x86-plt) @close, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit-def $rsp, implicit-def $ssp, implicit-def dead $eax; MOV32mi renamable $rbx, 1, $noreg, 20, $noreg, -1 :: (store (s32) into %ir.97, !tbaa !10); renamable $rdi = MOV64rm renamable $rbx, 1, $noreg, 0, $noreg :: (load (s64) from %ir.0, !tbaa !47); CALL64pcrel32 target-flags(x86-plt) @pthread_join, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit-def $rsp, implicit-def $ssp, implicit-def dead $eax; renamable $edi = MOV32rm renamable $rbx, 1, $noreg, 16, $noreg :: (load (s32) from %ir.102, align 8, !tbaa !10); CALL64pcrel32 target-flags(x86-plt) @close, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $edi, implicit-def $rsp, implicit-def $ssp, implicit-def dead $eax; MOV32mi killed renamable $rbx, 1, $noreg, 16, $noreg, -1 :: (store (s32) into %ir.102, align 8, !tbaa !10)"
hwt_perf_start_collector,BB#20,false,1,"RET 0, $al"
collector_thread,BB#0,false,11,"renamable $ebp = MOV32rm $rdi, 1, $noreg, 0, $noreg :: (load (s32) from %ir.0, align 8); renamable $eax = MOV32rm $rdi, 1, $noreg, 4, $noreg :: (load (s32) from %ir.5); MOV32mr $rsp, 1, $noreg, 24, $noreg, killed renamable $eax :: (store (s32) into %stack.2); renamable $r14 = MOV64rm $rdi, 1, $noreg, 16, $noreg :: (load (s64) from %ir.7); renamable $r13 = MOV64rm $rdi, 1, $noreg, 24, $noreg :: (load (s64) from %ir.9); renamable $r12 = MOV64rm $rdi, 1, $noreg, 32, $noreg :: (load (s64) from %ir.11); renamable $r15 = MOV64rm $rdi, 1, $noreg, 40, $noreg :: (load (s64) from %ir.13); renamable $rdi = MOV64rm $rdi, 1, $noreg, 8, $noreg :: (load (s64) from %ir.15); CALL64pcrel32 target-flags(x86-plt) @sem_post, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; TEST32rr killed renamable $eax, renamable $eax, implicit-def $eflags; JCC_1 %bb.5, 4, implicit $eflags"
collector_thread,BB#1,false,2,"CMP32mi renamable $r15, 1, $noreg, 0, $noreg, 0, implicit-def $eflags :: (load (s32) from %ir.14); JCC_1 %bb.3, 5, implicit $eflags"
collector_thread,BB#2,false,4,"CALL64pcrel32 target-flags(x86-plt) @__errno_location, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; renamable $eax = MOV32rm killed renamable $rax, 1, $noreg, 0, $noreg :: (load (s32) from %ir.23); MOV32mi renamable $r15, 1, $noreg, 0, $noreg, 2 :: (store (s32) into %ir.14); MOV32mr killed renamable $r15, 1, $noreg, 4, $noreg, killed renamable $eax :: (store (s32) into %ir.25)"
collector_thread,BB#3,false,2,"renamable $rdi = MOV64rm killed renamable $rbx, 1, $noreg, 8, $noreg :: (load (s64) from %ir.238); CALL64pcrel32 target-flags(x86-plt) @sem_post, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit-def $rsp, implicit-def $ssp, implicit-def dead $eax"
collector_thread,BB#4,false,1,JMP_1 %bb.62
collector_thread,BB#5,false,13,"MOV64mr $rsp, 1, $noreg, 16, $noreg, killed renamable $r15 :: (store (s64) into %stack.7); MOV64mr $rsp, 1, $noreg, 64, $noreg, killed renamable $r13 :: (store (s64) into %stack.4); MOV64mr $rsp, 1, $noreg, 80, $noreg, killed renamable $r14 :: (store (s64) into %stack.8); MOV32mr $rsp, 1, $noreg, 32, $noreg, renamable $ebp :: (store (s32) into %ir.2, align 16, !tbaa !58); MOV32mi $rsp, 1, $noreg, 36, $noreg, 17 :: (store (s32) into %ir.27); renamable $eax = MOV32rm $rsp, 1, $noreg, 24, $noreg :: (load (s32) from %stack.2); MOV32mr $rsp, 1, $noreg, 40, $noreg, killed renamable $eax :: (store (s32) into %ir.29, align 8, !tbaa !58); MOV32mi $rsp, 1, $noreg, 44, $noreg, 16 :: (store (s32) into %ir.30); renamable $rdi = MOV64rm renamable $r12, 1, $noreg, 1048, $noreg :: (load (s64) from %ir.32); CALL64pcrel32 target-flags(x86-plt) @malloc, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit-def $rsp, implicit-def $ssp, implicit-def $rax; MOV64mr $rsp, 1, $noreg, 8, $noreg, renamable $rax :: (store (s64) into %stack.6); TEST64rr killed renamable $rax, renamable $rax, implicit-def $eflags; JCC_1 %bb.10, 4, implicit $eflags"
collector_thread,BB#6,false,4,"renamable $rbx = LEA64r $rsp, 1, $noreg, 32, $noreg; renamable $r14 = MOV64rm $rsp, 1, $noreg, 16, $noreg :: (load (s64) from %stack.7); MOV32mr $rsp, 1, $noreg, 60, $noreg, renamable $ebp :: (store (s32) into %stack.9); MOV64mr $rsp, 1, $noreg, 72, $noreg, renamable $r12 :: (store (s64) into %stack.3)"
collector_thread,BB#7,false,4,"$edx = MOV32ri -1; CALL64pcrel32 target-flags(x86-plt) @poll, <regmask $bh $bl $bp $bph $bpl $bx $ebp $ebx $hbp $hbx $rbp $rbx $r12 $r13 $r14 $r15 $r12b $r13b $r14b $r15b $r12bh $r13bh $r14bh $r15bh $r12d $r13d $r14d $r15d $r12w $r13w $r14w $r15w $r12wh and 3 more...>, implicit $rsp, implicit $ssp, implicit $rdi, implicit $rsi, implicit $edx, implicit-def $rsp, implicit-def $ssp, implicit-def $eax; CMP32ri killed renamable $eax, -1, implicit-def $eflags; JCC_1 %bb.12, 5, implicit $eflags"
collector_thread,BB#8,false,2,"CMP32mi renamable $r14, 1, $noreg, 0, $noreg, 0, implicit-def $eflags :: (load (s32) from %ir.14); JCC_1 %bb.21, 5, implicit $eflags"
